positive,negative,neutral,sent_score,sent_class
0.119088784,0.024754182,0.85615706,0.0943346,neutral
0.04609092,0.019520894,0.93438816,0.026570026,neutral
0.8710612,0.015899863,0.1130389,0.85516137,positive
0.027364802,0.03527809,0.9373572,-0.007913288,neutral
0.2695034,0.5896577,0.14083889,-0.3201543,negative
0.20391181,0.7769479,0.01914023,-0.5730361,negative
0.096547134,0.0107838595,0.892669,0.085763276,neutral
0.1085328,0.010943114,0.8805241,0.09758969,neutral
0.21302165,0.08170416,0.7052742,0.1313175,neutral
0.021672212,0.44989127,0.5284365,-0.42821905,neutral
0.037011847,0.045104776,0.9178834,-0.008092929,neutral
0.23252925,0.006795903,0.76067483,0.22573335,neutral
0.94239265,0.021202257,0.036405083,0.9211904,positive
0.1337265,0.014264733,0.85200876,0.119461775,neutral
0.019152785,0.13056782,0.8502794,-0.111415036,neutral
0.083790876,0.03747147,0.8787376,0.046319406,neutral
0.019595057,0.086235754,0.8941692,-0.0666407,neutral
0.1110555,0.015470787,0.87347376,0.09558471,neutral
0.91456294,0.0070051653,0.0784319,0.9075578,positive
0.03190847,0.11356437,0.8545272,-0.081655905,neutral
0.031559076,0.019205226,0.94923574,0.0123538505,neutral
0.025732083,0.030114554,0.94415337,-0.0043824706,neutral
0.8527697,0.008272613,0.13895778,0.8444971,positive
0.13995679,0.016139051,0.84390414,0.123817734,neutral
0.0385325,0.032765828,0.92870164,0.005766671,neutral
0.024809152,0.95346946,0.021721466,-0.9286603,negative
0.015891382,0.92588663,0.058221966,-0.90999526,negative
0.9240627,0.056110904,0.019826317,0.8679518,positive
0.026651883,0.9233364,0.0500117,-0.8966845,negative
0.14864704,0.018017564,0.83333546,0.13062948,neutral
0.30116174,0.06742723,0.63141096,0.2337345,neutral
0.056032404,0.025593048,0.9183746,0.030439356,neutral
0.037954483,0.9473709,0.014674741,-0.9094164,negative
0.030209113,0.05080906,0.91898185,-0.020599946,neutral
0.007813842,0.9571254,0.03506084,-0.94931155,negative
0.031954363,0.042483453,0.9255622,-0.01052909,neutral
0.11256668,0.014031872,0.87340146,0.09853481,neutral
0.047854275,0.21754095,0.7346047,-0.16968668,neutral
0.03367346,0.36253646,0.60379004,-0.328863,neutral
0.01569728,0.9421841,0.042118594,-0.9264868,negative
0.82477003,0.13855372,0.03667627,0.6862163,positive
0.620931,0.17786972,0.20119925,0.4430613,positive
0.0831304,0.56799567,0.34887388,-0.48486528,negative
0.009868332,0.88996226,0.10016941,-0.88009393,negative
0.23393428,0.23654406,0.52952164,-0.0026097745,neutral
0.023862943,0.22256571,0.7535714,-0.19870277,neutral
0.08204593,0.26227206,0.655682,-0.18022613,neutral
0.07490434,0.009607953,0.91548765,0.06529638,neutral
0.016155588,0.68464136,0.29920307,-0.66848576,negative
0.042876303,0.8119273,0.14519642,-0.769051,negative
0.28897637,0.009359475,0.7016642,0.2796169,neutral
0.26110837,0.060686857,0.6782047,0.20042151,neutral
0.47551417,0.0068875253,0.5175983,0.46862665,neutral
0.037206136,0.76353794,0.19925599,-0.72633183,negative
0.009951401,0.9525315,0.037517127,-0.9425801,negative
0.48416075,0.0073711867,0.5084681,0.47678956,neutral
0.056779128,0.020736326,0.9224846,0.036042802,neutral
0.64772826,0.008234277,0.3440374,0.639494,positive
0.38499358,0.5747209,0.040285494,-0.18972734,negative
0.29514593,0.010939788,0.69391423,0.28420615,neutral
0.9390152,0.020942328,0.040042453,0.9180729,positive
0.6886347,0.008613625,0.30275172,0.68002105,positive
0.011980382,0.9697893,0.018230308,-0.957809,negative
0.110899195,0.019789342,0.86931145,0.09110986,neutral
0.72031283,0.11911422,0.16057292,0.6011986,positive
0.28004238,0.009340713,0.7106169,0.27070168,neutral
0.08355097,0.014963864,0.90148515,0.0685871,neutral
0.92811215,0.029720027,0.042167887,0.89839214,positive
0.038670573,0.19481121,0.7665182,-0.15614064,neutral
0.05692717,0.13989763,0.80317515,-0.082970455,neutral
0.6417474,0.3093499,0.048902694,0.33239752,positive
0.040581726,0.015884258,0.943534,0.024697468,neutral
0.5280521,0.009032282,0.4629157,0.5190198,positive
0.37672397,0.42084548,0.20243052,-0.044121504,negative
0.5212199,0.04355654,0.43522355,0.47766337,positive
0.04159213,0.049621202,0.90878665,-0.0080290735,neutral
0.026933242,0.056755178,0.91631156,-0.029821936,neutral
0.20420201,0.02706935,0.7687286,0.17713267,neutral
0.050302308,0.019036414,0.9306612,0.031265892,neutral
0.024830716,0.3394599,0.63570935,-0.31462917,neutral
0.0933401,0.012213553,0.8944464,0.08112655,neutral
0.8858449,0.008948827,0.10520631,0.8768961,positive
0.6163045,0.01309066,0.37060478,0.60321385,positive
0.4893821,0.07299387,0.43762407,0.4163882,positive
0.7781323,0.122197874,0.099669814,0.65593445,positive
0.86266226,0.016253585,0.12108418,0.84640867,positive
0.03116706,0.047548983,0.9212839,-0.016381923,neutral
0.4174369,0.31376207,0.26880106,0.10367483,positive
0.016200589,0.8337586,0.15004079,-0.817558,negative
0.06838306,0.018367141,0.91324985,0.05001592,neutral
0.031625263,0.06728676,0.90108794,-0.035661496,neutral
0.037946776,0.0791111,0.88294214,-0.041164324,neutral
0.035564948,0.44816896,0.51626605,-0.412604,neutral
0.8340883,0.006903926,0.15900774,0.8271844,positive
0.9257203,0.033508666,0.04077101,0.8922116,positive
0.31459478,0.0094094295,0.6759958,0.30518535,neutral
0.10595893,0.01670259,0.87733847,0.08925634,neutral
0.12083583,0.2232153,0.65594894,-0.10237946,neutral
0.090103745,0.09557422,0.814322,-0.005470477,neutral
0.88703316,0.09187675,0.021090027,0.7951564,positive
0.085532956,0.0342609,0.8802062,0.051272057,neutral
0.5680566,0.0075879213,0.42435554,0.5604687,positive
0.04146879,0.29909712,0.6594341,-0.25762832,neutral
0.04455537,0.011811823,0.94363284,0.032743547,neutral
0.4621703,0.016419236,0.5214105,0.44575107,neutral
0.02826012,0.10953547,0.8622044,-0.08127535,neutral
0.050829563,0.31220853,0.6369619,-0.26137897,neutral
0.085790046,0.021015264,0.89319474,0.06477478,neutral
0.0501135,0.12831587,0.8215706,-0.07820237,neutral
0.06304625,0.01615582,0.9207979,0.046890426,neutral
0.30264676,0.04290347,0.65444976,0.25974327,neutral
0.016238507,0.847199,0.13656247,-0.8309605,negative
0.60321766,0.012071943,0.38471034,0.5911457,positive
0.6918865,0.2115408,0.0965728,0.48034567,positive
0.9098671,0.008631796,0.08150108,0.90123534,positive
0.14312094,0.021500513,0.8353785,0.12162043,neutral
0.10802,0.045801904,0.8461781,0.062218096,neutral
0.920713,0.03773313,0.041553844,0.88297987,positive
0.94885856,0.013072911,0.038068492,0.93578565,positive
0.06788276,0.01444265,0.91767454,0.053440113,neutral
0.8310088,0.00875049,0.16024075,0.8222583,positive
0.6773201,0.008958198,0.31372175,0.6683619,positive
0.08081049,0.047355067,0.87183446,0.03345542,neutral
0.05358645,0.012300796,0.9341127,0.041285653,neutral
0.45223355,0.010743666,0.53702277,0.44148988,neutral
0.101463646,0.008477127,0.89005923,0.09298652,neutral
0.013175103,0.90034074,0.086484246,-0.8871656,negative
0.13688473,0.012438966,0.85067636,0.124445766,neutral
0.22753091,0.031827543,0.7406416,0.19570337,neutral
0.08613108,0.016346447,0.8975225,0.069784634,neutral
0.040357888,0.015099832,0.9445422,0.025258057,neutral
0.01582704,0.67175746,0.31241554,-0.6559304,negative
0.025640339,0.15237568,0.821984,-0.12673534,neutral
0.9259148,0.033441212,0.040643893,0.89247364,positive
0.085265085,0.012099008,0.90263593,0.07316608,neutral
0.038873643,0.55412954,0.40699685,-0.5152559,negative
0.10299351,0.73902124,0.15798526,-0.63602775,negative
0.01895166,0.9508988,0.03014948,-0.9319472,negative
0.19842812,0.015170474,0.7864014,0.18325765,neutral
0.115525454,0.010921938,0.8735526,0.104603514,neutral
0.08139275,0.39627916,0.5223281,-0.3148864,neutral
0.106213965,0.021824919,0.8719611,0.084389046,neutral
0.12089134,0.01815726,0.8609514,0.10273408,neutral
0.798871,0.006004651,0.1951244,0.79286635,positive
0.058584537,0.013968741,0.9274467,0.044615798,neutral
0.035796687,0.17879117,0.7854121,-0.14299448,neutral
0.31062326,0.013271984,0.6761047,0.29735127,neutral
0.71497834,0.01163122,0.27339038,0.70334715,positive
0.015674107,0.8901943,0.094131544,-0.8745202,negative
0.5845846,0.051197797,0.3642176,0.5333868,positive
0.14004062,0.052656732,0.8073027,0.08738389,neutral
0.14271192,0.008605251,0.84868276,0.13410667,neutral
0.48053122,0.012811857,0.50665694,0.46771935,neutral
0.025911016,0.10499873,0.86909026,-0.07908771,neutral
0.51433873,0.40214995,0.08351131,0.112188786,positive
0.20303787,0.026330246,0.7706319,0.17670763,neutral
0.032318257,0.023923382,0.9437583,0.008394875,neutral
0.66373456,0.30362174,0.032643672,0.36011282,positive
0.89357644,0.058125973,0.048297532,0.8354505,positive
0.12642252,0.010532649,0.86304486,0.11588988,neutral
0.93587774,0.022685044,0.04143723,0.9131927,positive
0.02993234,0.060200088,0.9098676,-0.030267747,neutral
0.020429559,0.05577066,0.92379975,-0.035341103,neutral
0.14346321,0.08711031,0.7694265,0.0563529,neutral
0.03642897,0.07511672,0.8884543,-0.038687747,neutral
0.022850906,0.023612652,0.95353645,-0.0007617455,neutral
0.23302115,0.013303071,0.75367576,0.21971808,neutral
0.08418876,0.47174174,0.44406953,-0.38755298,negative
0.30194622,0.008261467,0.68979234,0.29368475,neutral
0.03164377,0.035673432,0.9326828,-0.0040296614,neutral
0.06648402,0.03821839,0.8952976,0.028265629,neutral
0.043816116,0.044033784,0.91215,-0.00021766871,neutral
0.14141123,0.013399134,0.8451897,0.12801209,neutral
0.21946573,0.010850885,0.76968336,0.20861484,neutral
0.010790312,0.9568539,0.03235576,-0.94606364,negative
0.92769295,0.016679421,0.055627596,0.91101354,positive
0.31303224,0.0075055766,0.6794622,0.30552667,neutral
0.020552136,0.6644559,0.314992,-0.64390373,negative
0.62664586,0.3015263,0.07182786,0.32511955,positive
0.067671396,0.024265546,0.908063,0.04340585,neutral
0.7640656,0.011643067,0.22429125,0.7524226,positive
0.013871595,0.92255986,0.06356851,-0.90868825,negative
0.729107,0.04910264,0.22179033,0.68000436,positive
0.9359815,0.022694495,0.041323975,0.91328704,positive
0.03574228,0.01816407,0.9460936,0.017578209,neutral
0.6280171,0.012821996,0.35916093,0.61519516,positive
0.44592834,0.048919786,0.50515187,0.39700854,neutral
0.062577665,0.7876219,0.14980043,-0.72504425,negative
0.26507986,0.01613855,0.7187816,0.2489413,neutral
0.024340598,0.023987971,0.9516715,0.00035262667,neutral
0.08047526,0.9024385,0.01708621,-0.82196325,negative
0.8874101,0.067228965,0.045360934,0.82018113,positive
0.84504193,0.017087268,0.1378708,0.82795465,positive
0.012703539,0.8459618,0.14133461,-0.8332583,negative
0.101318054,0.44952402,0.44915798,-0.34820595,negative
0.099918924,0.008134989,0.89194614,0.09178393,neutral
0.009233664,0.95787275,0.03289359,-0.9486391,negative
0.019591896,0.07224921,0.90815884,-0.052657314,neutral
0.42939916,0.013574952,0.55702585,0.4158242,neutral
0.1338419,0.022742491,0.84341556,0.11109941,neutral
0.026261281,0.70200294,0.2717358,-0.6757417,negative
0.20335226,0.0074032997,0.7892445,0.19594896,neutral
0.06441376,0.072998196,0.862588,-0.008584432,neutral
0.056501053,0.91476685,0.028732091,-0.8582658,negative
0.027074197,0.94161785,0.031307954,-0.9145436,negative
0.020015068,0.25022748,0.7297575,-0.23021242,neutral
0.13660122,0.0077027148,0.8556961,0.12889852,neutral
0.10771879,0.08361249,0.80866873,0.024106301,neutral
0.81519496,0.098471954,0.08633304,0.716723,positive
0.38764107,0.5266991,0.08565981,-0.13905805,negative
0.9188912,0.025490174,0.05561869,0.893401,positive
0.009300864,0.9547589,0.035940297,-0.945458,negative
0.94491524,0.022172509,0.032912266,0.9227427,positive
0.9274576,0.022772226,0.049770158,0.9046853,positive
0.16579117,0.0073369625,0.8268719,0.15845421,neutral
0.063989475,0.22597358,0.71003693,-0.1619841,neutral
0.048676655,0.05822996,0.89309335,-0.009553306,neutral
0.035852797,0.17353165,0.79061556,-0.13767886,neutral
0.091808155,0.015078334,0.8931135,0.07672982,neutral
0.19481514,0.027572988,0.7776119,0.16724215,neutral
0.010949085,0.89291674,0.09613426,-0.88196766,negative
0.76632404,0.013845515,0.21983042,0.75247854,positive
0.027848212,0.7910323,0.18111953,-0.76318413,negative
0.032813706,0.06436584,0.90282047,-0.031552136,neutral
0.020827333,0.13464983,0.84452283,-0.1138225,neutral
0.026296815,0.21188751,0.76181567,-0.1855907,neutral
0.61478615,0.011865856,0.37334803,0.6029203,positive
0.023105152,0.63635594,0.34053892,-0.6132508,negative
0.09416104,0.84765977,0.05817921,-0.75349873,negative
0.9428219,0.03577092,0.0214072,0.907051,positive
0.25502595,0.011138382,0.7338357,0.24388757,neutral
0.026937708,0.30336267,0.6696996,-0.27642494,neutral
0.058717776,0.06757583,0.8737064,-0.008858051,neutral
0.5901247,0.012707192,0.39716807,0.57741755,positive
0.04047569,0.89922285,0.06030147,-0.8587472,negative
0.7421654,0.028267983,0.22956657,0.7138974,positive
0.7708709,0.02699861,0.20213042,0.7438723,positive
0.08203607,0.045979362,0.87198454,0.03605671,neutral
0.026883068,0.8198236,0.15329337,-0.79294056,negative
0.009457352,0.95465326,0.035889454,-0.9451959,negative
0.42754206,0.008341519,0.5641165,0.41920054,neutral
0.012043154,0.9282695,0.0596873,-0.9162263,negative
0.0779729,0.011198004,0.91082907,0.06677489,neutral
0.024952462,0.9440027,0.03104489,-0.9190502,negative
0.08478678,0.032289643,0.88292366,0.052497137,neutral
0.033470742,0.040516563,0.9260127,-0.0070458204,neutral
0.040967043,0.02591818,0.9331148,0.015048863,neutral
0.13207299,0.009642435,0.85828453,0.12243055,neutral
0.04147442,0.59517187,0.3633537,-0.55369747,negative
0.04907037,0.013672496,0.9372572,0.035397872,neutral
0.17678176,0.015473781,0.80774444,0.16130798,neutral
0.012739038,0.9675051,0.019755863,-0.95476604,negative
0.023944145,0.84653866,0.12951715,-0.8225945,negative
0.008957122,0.97149223,0.019550642,-0.9625351,negative
0.93575597,0.010207243,0.05403673,0.92554873,positive
0.18650463,0.014284023,0.79921126,0.1722206,neutral
0.055475507,0.26286805,0.68165636,-0.20739254,neutral
0.22573149,0.030239725,0.7440288,0.19549176,neutral
0.010069658,0.9672313,0.022699138,-0.9571616,negative
0.022120422,0.959395,0.018484622,-0.9372746,negative
0.09902963,0.12211241,0.77885795,-0.023082778,neutral
0.03437408,0.076962374,0.88866353,-0.042588294,neutral
0.74039865,0.0077157007,0.25188562,0.73268294,positive
0.16346599,0.015387812,0.8211462,0.14807817,neutral
0.03473323,0.028977985,0.9362888,0.005755244,neutral
0.023118528,0.12733427,0.84954727,-0.10421574,neutral
0.12610848,0.01905794,0.85483354,0.10705054,neutral
0.01467502,0.87277764,0.112547405,-0.8581026,negative
0.53667617,0.008447357,0.45487645,0.5282288,positive
0.0081691295,0.9736317,0.018199094,-0.96546257,negative
0.8029048,0.0066801356,0.19041501,0.79622465,positive
0.0790268,0.018996075,0.9019771,0.06003073,neutral
0.072393924,0.010716514,0.91688955,0.06167741,neutral
0.058172237,0.102244444,0.83958334,-0.044072207,neutral
0.056949653,0.017072046,0.9259783,0.03987761,neutral
0.02425913,0.0857323,0.8900085,-0.061473176,neutral
0.103777856,0.0092335455,0.88698864,0.09454431,neutral
0.035877425,0.030242084,0.9338805,0.0056353416,neutral
0.0792046,0.8727414,0.048054043,-0.7935368,negative
0.03018399,0.01918157,0.9506344,0.0110024195,neutral
0.546668,0.008706507,0.4446255,0.5379615,positive
0.128033,0.008004521,0.86396253,0.12002847,neutral
0.09719119,0.010351354,0.8924574,0.08683984,neutral
0.08288525,0.026091624,0.8910231,0.056793626,neutral
0.05418503,0.021508373,0.9243066,0.032676656,neutral
0.035715114,0.737497,0.22678787,-0.70178187,negative
0.9261777,0.024290653,0.049531654,0.901887,positive
0.009619278,0.974345,0.016035656,-0.96472573,negative
0.89505905,0.04938311,0.05555786,0.84567595,positive
0.046459977,0.014729501,0.9388105,0.031730477,neutral
0.08875993,0.012613892,0.8986262,0.07614604,neutral
0.06278331,0.018435081,0.9187816,0.044348225,neutral
0.46580827,0.010402658,0.5237891,0.45540562,neutral
0.053354867,0.01488034,0.93176484,0.038474526,neutral
0.02568261,0.783101,0.19121638,-0.7574184,negative
0.064348966,0.1564228,0.7792282,-0.09207383,neutral
0.037083834,0.9162302,0.0466859,-0.87914634,negative
0.09674631,0.00957638,0.8936773,0.08716993,neutral
0.42351356,0.018711781,0.5577747,0.4048018,neutral
0.17986417,0.019542865,0.80059296,0.1603213,neutral
0.59391403,0.044828147,0.36125782,0.54908586,positive
0.03791098,0.021544466,0.9405446,0.016366513,neutral
0.010328254,0.9672683,0.022403363,-0.95694005,negative
0.9193646,0.019367952,0.061267488,0.89999664,positive
0.03675248,0.016932935,0.9463145,0.019819546,neutral
0.019121505,0.9716844,0.0091940565,-0.95256287,negative
0.16832016,0.032169458,0.79951036,0.1361507,neutral
0.2126443,0.007476777,0.779879,0.20516752,neutral
0.9144619,0.03421201,0.05132612,0.8802499,positive
0.05194513,0.8951431,0.052911784,-0.84319794,negative
0.9044462,0.022841161,0.07271269,0.881605,positive
0.36240748,0.0099778,0.62761474,0.3524297,neutral
0.28677478,0.014796824,0.69842845,0.27197796,neutral
0.03300214,0.5935093,0.37348855,-0.5605072,negative
0.1750399,0.18454291,0.64041716,-0.009503007,neutral
0.88348174,0.08729553,0.02922268,0.7961862,positive
0.16330963,0.007912799,0.82877755,0.15539683,neutral
0.12263202,0.21378686,0.66358113,-0.091154836,neutral
0.12853816,0.007540632,0.8639213,0.12099753,neutral
0.7704313,0.023252703,0.20631605,0.74717855,positive
0.1389478,0.21113113,0.64992106,-0.072183326,neutral
0.94306093,0.009659435,0.04727955,0.9334015,positive
0.54754645,0.010964469,0.441489,0.536582,positive
0.07280329,0.2635299,0.66366684,-0.19072661,neutral
0.02829263,0.5892862,0.38242126,-0.56099355,negative
0.8374515,0.007609667,0.15493877,0.82984185,positive
0.79317105,0.0073063197,0.1995226,0.7858647,positive
0.055820618,0.1777496,0.7664298,-0.12192899,neutral
0.017280817,0.7504276,0.23229147,-0.7331468,negative
0.039617155,0.025161158,0.9352217,0.014455996,neutral
0.02011612,0.050320033,0.9295638,-0.030203912,neutral
0.108686,0.2558595,0.63545454,-0.1471735,neutral
0.07224601,0.014502012,0.91325206,0.057743996,neutral
0.034529567,0.04908137,0.91638905,-0.0145518035,neutral
